ID,LLM,Ratio_VD_S,Ratio_Nom,Ratio_LW_S,av_nominal_deps_NN,cl_av_deps,nn_all_nominal_deps_NN_struct,volume,abundance,mattr_50,evenness_50,disparity,dispersion_per_100,QWE_Score,BERTScore_F1
lyrics01596,Gemini,0.6667,2.16,0.6667,1.63043478261,2.5,0.0217391304348,171,101,0.754098,0.951313,1.025316,7.017544,0.7855,0.8388
lyrics01597,Gemini,0.6,1.6316,0.9,1.54411764706,2.19230769231,0.0294117647059,234,123,0.805081,0.964682,1.065934,4.700855,0.7263,0.8253
lyrics01598,Gemini,0.875,1.8333,0.625,1.70731707317,2.75,0.0243902439024,163,103,0.785263,0.959292,1.05,4.294479,0.6272,0.8101
lyrics01599,Gemini,1.0,1.9091,0.5,1.64102564103,2.26315789474,0.0,148,99,0.80202,0.960811,1.052632,6.081081,0.8885,0.8506
lyrics01600,Gemini,1.0,1.5,0.4286,1.73170731707,2.58823529412,0.0731707317073,159,94,0.762,0.96579,1.0,10.691824,0.7966,0.8501
lyrics01601,Gemini,0.7778,1.8077,0.6667,1.3829787234,2.59090909091,0.0425531914894,178,106,0.763721,0.965358,1.024691,11.235955,0.8438,0.8332
lyrics01602,Gemini,0.5455,1.8,0.4545,1.61016949153,2.52,0.0169491525424,208,115,0.791069,0.965979,1.022472,6.730769,0.7659,0.8357
lyrics01603,Gemini,0.5882,2.4419,0.7647,1.67741935484,2.57142857143,0.139784946237,329,185,0.804643,0.955452,1.088889,6.079027,0.7385,0.8342
lyrics01604,Gemini,0.8333,1.5833,0.6667,1.62068965517,2.20689655172,0.0,218,125,0.766272,0.963809,1.035354,11.009174,0.8203,0.8406
lyrics01605,Gemini,0.9,1.925,0.4,1.67567567568,2.24,0.0,262,141,0.762723,0.953287,1.0,6.870229,0.502,0.7762
lyrics01606,Gemini,0.8571,2.5714,0.4286,1.60416666667,2.625,0.0208333333333,159,99,0.759455,0.958124,1.0,8.176101,0.6148,0.7997
lyrics01607,Gemini,1.0,1.9259,0.4,1.70588235294,2.35,0.0,181,104,0.74803,0.946523,1.025,6.077348,0.7891,0.8245
lyrics01608,Gemini,1.0,2.08,0.5,1.7,2.25,0.0,167,93,0.731864,0.936522,1.0,5.389222,0.5921,0.802
lyrics01609,Gemini,0.5,3.0741,0.3571,1.575,2.4347826087,0.05,272,164,0.787354,0.956542,1.075758,5.882353,0.7046,0.8098
lyrics01610,Gemini,0.8889,1.9167,0.6667,1.63265306122,2.64705882353,0.0,164,106,0.791652,0.966971,1.075949,7.317073,0.6579,0.8143
lyrics01611,Gemini,0.75,1.875,0.5833,1.5625,2.2962962963,0.015625,218,129,0.795621,0.968946,1.057692,8.256881,0.6793,0.798
lyrics01612,Gemini,0.8889,1.8462,0.5556,1.76,2.7619047619,0.04,195,120,0.778219,0.966852,1.041237,10.769231,0.6781,0.8105
lyrics01613,Gemini,0.8571,2.4,0.5714,1.64285714286,2.6875,0.261904761905,152,91,0.757282,0.964074,1.063492,8.552632,0.7861,0.8434
lyrics01614,Gemini,1.0,2.3704,0.7273,1.60294117647,2.54166666667,0.0147058823529,229,116,0.756889,0.965909,1.022472,9.606987,0.6941,0.7983
lyrics01615,Gemini,0.9,1.825,1.0,1.42424242424,2.69230769231,0.0757575757576,249,120,0.773,0.957145,1.021739,6.024096,0.7708,0.8027
lyrics01616,Gemini,0.75,2.9474,0.625,1.421875,2.33333333333,0.0,204,119,0.74129,0.955844,1.086957,7.843137,0.8331,0.8394
lyrics01617,Gemini,1.0,2.6522,0.5556,1.50877192982,2.5652173913,0.0175438596491,202,104,0.758301,0.964545,1.05,12.871287,0.7897,0.8353
lyrics01618,Gemini,0.7692,2.0952,0.4615,1.70588235294,2.48571428571,0.0117647058824,326,183,0.803249,0.968464,1.022876,8.282209,0.7362,0.8249
lyrics01619,Gemini,0.7692,2.1622,0.6923,1.37333333333,2.64285714286,0.0666666666667,254,135,0.752976,0.958416,1.019231,9.84252,0.7891,0.8311
lyrics01620,Gemini,0.75,2.0,0.75,1.50943396226,2.22222222222,0.0566037735849,192,108,0.754545,0.961146,1.0,9.895833,0.7459,0.8004
lyrics01621,Gemini,0.8182,1.8974,0.9091,1.625,2.65625,0.0125,277,139,0.782193,0.958974,1.018692,8.303249,0.7612,0.8367
lyrics01622,Gemini,0.8462,2.2105,0.5385,1.65882352941,2.55555555556,0.0588235294118,291,161,0.759091,0.960932,1.044444,8.934708,0.77,0.8225
lyrics01623,Gemini,0.7692,2.0667,0.5385,1.59677419355,2.52,0.0161290322581,218,133,0.833254,0.970215,1.037383,5.504587,0.7527,0.831
lyrics01624,Gemini,0.7143,1.8,0.5714,1.64285714286,2.15,0.0238095238095,161,106,0.794643,0.95854,1.025,8.074534,0.7928,0.8312
lyrics01625,Gemini,0.8333,2.1714,0.4167,1.62686567164,2.48387096774,0.089552238806,250,149,0.805672,0.971862,1.016667,10.0,0.6701,0.81
lyrics01626,Gemini,0.75,2.2105,0.75,1.51162790698,2.72222222222,0.046511627907,145,102,0.838542,0.972301,1.027027,4.137931,0.7946,0.8555
lyrics01627,Gemini,0.6667,1.775,0.4,1.4875,2.3,0.025,259,148,0.773619,0.958782,1.017094,7.335907,0.8856,0.8548
lyrics01628,Gemini,0.8,1.76,0.7,1.89130434783,2.88235294118,0.0,188,113,0.821007,0.970696,1.117647,7.446809,0.7153,0.8048
lyrics01629,Gemini,0.75,2.913,0.5,1.58461538462,2.66666666667,0.0769230769231,206,122,0.763567,0.955085,1.042553,8.737864,0.7411,0.8392
lyrics01630,Gemini,1.0,1.3846,0.4286,1.55263157895,2.8,0.0789473684211,147,98,0.797143,0.968872,1.027397,8.843537,0.7503,0.8243
lyrics01631,Gemini,0.6667,1.413,0.4167,1.52702702703,2.48484848485,0.0810810810811,259,119,0.796286,0.974741,1.022222,10.03861,0.8179,0.823
lyrics01632,Gemini,1.0,1.5263,0.75,1.53225806452,2.2962962963,0.0322580645161,205,120,0.781667,0.968734,1.044944,9.268293,0.7894,0.8297
lyrics01633,Gemini,0.8182,2.1111,0.5455,1.61111111111,2.375,0.0,200,112,0.740927,0.949315,1.022472,7.0,0.6885,0.7956
lyrics01634,Gemini,1.0,1.5909,0.7778,1.60273972603,2.45714285714,0.027397260274,287,146,0.751008,0.961423,1.048246,10.10453,0.7556,0.8182
lyrics01635,Gemini,0.9,1.4194,0.7,1.39583333333,2.4,0.0416666666667,169,112,0.802,0.971333,1.046512,10.650888,0.7382,0.8209
lyrics01636,Gemini,0.9,1.4333,0.3,1.34615384615,2.44,0.0,188,107,0.767914,0.967573,1.0,9.042553,0.6906,0.8222
lyrics01637,Gemini,1.0,1.95,0.5385,1.75641025641,2.0625,0.0128205128205,280,147,0.776623,0.96136,1.0,7.142857,0.718,0.7973
lyrics01638,Gemini,0.875,2.5,0.5,1.78048780488,2.41666666667,0.0,145,82,0.73125,0.944931,1.061538,6.896552,0.7078,0.8026
lyrics01639,Gemini,1.0,1.75,0.5,1.71186440678,2.76923076923,0.0,231,118,0.733297,0.954045,1.064516,9.52381,0.7828,0.8329
lyrics01640,Gemini,0.5455,1.8966,0.5,1.53846153846,2.36842105263,0.0879120879121,347,171,0.74396,0.942942,1.057554,7.204611,0.7781,0.832
lyrics01641,Gemini,0.5455,2.44,0.7273,1.48214285714,2.47058823529,0.0,182,103,0.743308,0.953478,1.041176,8.241758,0.726,0.8162
lyrics01642,Gemini,0.7778,2.0,0.5556,1.66,2.28571428571,0.06,175,110,0.769365,0.960587,1.02439,8.0,0.8842,0.8586
lyrics01643,Gemini,0.6,1.3725,0.6,1.52054794521,2.68965517241,0.027397260274,283,169,0.785556,0.965099,1.061538,8.480565,0.7309,0.8393
lyrics01644,Gemini,1.0,1.8519,1.0667,1.61052631579,2.60526315789,0.0105263157895,347,166,0.756779,0.95502,1.030075,6.628242,0.7059,0.7863
lyrics01645,Gemini,0.8182,1.4857,0.8182,1.72,2.48,0.0,202,120,0.780523,0.957852,1.04,8.415842,0.7148,0.8174
lyrics01646,Gemini,0.9286,2.1795,0.5714,1.62352941176,2.66666666667,0.0235294117647,312,161,0.769658,0.958318,1.015385,7.692308,0.7919,0.829
lyrics01647,Gemini,0.7273,1.9032,0.5455,1.65454545455,2.44,0.0,200,117,0.778013,0.962169,1.041667,9.0,0.6241,0.7979
lyrics01648,Gemini,0.7273,2.5625,0.3636,1.67948717949,2.25925925926,0.0384615384615,266,129,0.760461,0.95627,1.035,7.518797,0.6986,0.7969
lyrics01649,Gemini,1.0,1.5385,1.6667,1.38888888889,2.33333333333,0.0,208,102,0.723899,0.946443,1.080169,10.096154,0.6559,0.8089
lyrics01650,Gemini,0.9333,1.4783,0.6,1.58333333333,2.44444444444,0.0555555555556,272,150,0.775426,0.963481,1.033613,7.720588,0.7166,0.8255
lyrics01651,Gemini,0.875,1.6923,0.25,1.69047619048,2.31818181818,0.0714285714286,161,112,0.810179,0.969999,1.02381,8.695652,0.7972,0.8303
lyrics01652,Gemini,0.8889,2.1923,0.5556,1.6724137931,2.5,0.0172413793103,212,118,0.785521,0.969612,1.022222,8.490566,0.8292,0.8378
lyrics01653,Gemini,1.0,2.25,0.5,1.64705882353,2.84210526316,0.0392156862745,187,97,0.72971,0.957606,1.0,7.486631,0.7342,0.8171
lyrics01654,Gemini,1.0,2.3333,0.5556,1.61016949153,2.3,0.0,197,111,0.715,0.937794,1.022472,6.091371,0.78,0.8263
lyrics01655,Gemini,0.6667,2.625,0.75,1.84057971014,2.61904761905,0.0144927536232,236,123,0.770909,0.961916,1.043956,7.20339,0.721,0.8148
lyrics01656,Gemini,0.7,2.1923,0.7,1.47540983607,2.57142857143,0.0,203,117,0.757403,0.957657,1.044444,6.896552,0.7501,0.8374
lyrics01657,Gemini,1.0,2.4444,0.75,1.975,2.58333333333,0.0,152,87,0.697282,0.943898,1.119403,8.552632,0.5863,0.7749
lyrics01658,Gemini,0.9,1.4359,0.7,1.40322580645,3.06666666667,0.0161290322581,236,129,0.805455,0.973019,1.0,8.474576,0.8438,0.8386
lyrics01659,Gemini,1.0,1.7857,0.6667,1.64935064935,2.69696969697,0.0519480519481,281,120,0.743793,0.960115,1.009058,9.964413,0.7904,0.8286
lyrics01660,Gemini,1.0,2.0,0.5714,1.54545454545,2.75,0.0363636363636,196,113,0.755102,0.963704,1.0,10.714286,0.7294,0.8272
lyrics01661,Gemini,1.0,1.4524,0.7273,1.67272727273,2.36363636364,0.0,235,136,0.824624,0.975515,1.054054,6.808511,0.7618,0.8086
lyrics01662,Gemini,0.8571,2.24,0.5714,1.47169811321,2.29166666667,0.0,194,122,0.817103,0.971647,1.0,8.247423,0.7672,0.82
lyrics01663,Gemini,0.9375,1.6034,0.5625,1.44318181818,2.71111111111,0.0568181818182,337,176,0.797222,0.965578,1.029412,6.52819,0.7837,0.8214
lyrics01664,Gemini,1.0,1.2619,0.5714,1.41379310345,2.16,0.0172413793103,194,108,0.723172,0.954448,1.023256,12.371134,0.8267,0.8258
lyrics01665,Gemini,0.5625,1.4545,0.4375,1.54320987654,2.43902439024,0.0617283950617,306,161,0.796654,0.96756,1.05814,9.803922,0.8851,0.8484
lyrics01666,Gemini,0.4615,1.8125,0.6154,1.4262295082,2.67857142857,0.0,223,140,0.82,0.971223,1.017857,7.623318,0.7087,0.8343
lyrics01667,Gemini,0.8889,1.6061,0.6667,1.48275862069,2.31818181818,0.0344827586207,189,117,0.792143,0.955888,1.0,4.761905,0.7875,0.8192
lyrics01668,Gemini,1.0,2.16,1.0,1.78431372549,2.94736842105,0.0588235294118,197,120,0.78027,0.968885,1.043956,9.64467,0.8289,0.8453
lyrics01669,Gemini,1.0,2.4375,0.6,1.46153846154,3.30769230769,0.025641025641,142,91,0.773548,0.96515,1.028986,9.859155,0.7098,0.8315
lyrics01670,Gemini,0.6667,2.2941,0.8333,1.51428571429,2.53333333333,0.0285714285714,130,83,0.750864,0.941359,1.0,5.384615,0.7122,0.8345
lyrics01671,Gemini,1.0,1.8857,0.4444,1.56060606061,2.375,0.030303030303,231,140,0.817802,0.969456,1.019048,7.792208,0.7688,0.8126
lyrics01672,Gemini,0.8889,2.0741,0.3333,1.59322033898,2.30434782609,0.0847457627119,204,102,0.768387,0.96591,1.052632,10.294118,0.7386,0.8107
lyrics01673,Gemini,0.7692,1.9318,0.3846,1.5243902439,2.24242424242,0.0243902439024,277,162,0.812982,0.97013,1.016129,7.942238,0.838,0.8177
lyrics01674,Gemini,0.8182,2.7143,0.4545,1.42253521127,2.54166666667,0.0140845070423,242,113,0.749948,0.96143,1.068182,9.090909,0.813,0.8339
lyrics01675,Gemini,1.0,2.1795,0.4,1.6835443038,2.55172413793,0.0506329113924,291,165,0.78876,0.961801,1.015267,7.216495,0.836,0.8367
lyrics01676,Gemini,0.6667,2.08,0.7778,1.61224489796,2.45,0.0,183,108,0.807463,0.971075,1.04878,6.557377,0.712,0.8049
lyrics01677,Gemini,0.7273,1.8108,0.6364,1.62121212121,2.41666666667,0.0,227,109,0.748652,0.957927,1.023529,7.929515,0.6406,0.7926
lyrics01678,Gemini,1.0,1.6786,0.375,1.62790697674,2.5,0.0232558139535,168,103,0.779832,0.969327,1.0,8.333333,0.7766,0.8357
lyrics01679,Gemini,0.9091,1.75,0.5455,1.82456140351,2.60869565217,0.0175438596491,219,131,0.767294,0.960902,1.038095,9.589041,0.6992,0.8235
lyrics01680,Gemini,1.0,1.6667,0.5455,1.58108108108,2.32258064516,0.0135135135135,269,138,0.749273,0.960262,1.048246,10.408922,0.7376,0.8289
lyrics01681,Gemini,0.92,1.3284,0.36,1.61052631579,2.125,0.0210526315789,349,172,0.7882,0.966907,1.085714,6.590258,0.7483,0.7806
lyrics01682,Gemini,0.8182,2.5,0.5455,1.41428571429,2.81818181818,0.0857142857143,218,133,0.76284,0.95066,1.039604,6.422018,0.8257,0.8381
lyrics01683,Gemini,0.8333,1.575,0.25,1.68181818182,2.78125,0.0,268,159,0.843653,0.981605,1.074219,8.58209,0.7012,0.81
lyrics01684,Gemini,0.5833,2.72,0.4167,1.76923076923,2.42857142857,0.115384615385,208,135,0.836478,0.971066,1.036458,5.769231,0.822,0.833
lyrics01685,Gemini,1.0,2.2941,0.3846,1.71830985915,2.62962962963,0.0845070422535,277,145,0.784123,0.960142,1.033639,7.581227,0.8707,0.8524
lyrics01686,Gemini,0.9286,2.0455,0.4286,1.57142857143,2.20588235294,0.012987012987,286,136,0.774768,0.967941,1.081818,7.692308,0.7778,0.7942
lyrics01687,Gemini,0.9,1.7857,0.4,1.52631578947,2.47826086957,0.0175438596491,194,117,0.803586,0.973041,1.015957,8.247423,0.6895,0.8145
lyrics01688,Gemini,1.0,1.7273,0.4,1.875,2.38461538462,0.0,211,127,0.798025,0.967233,1.096154,7.109005,0.7278,0.8196
lyrics01689,Gemini,0.9167,2.1034,0.5833,1.41935483871,2.57692307692,0.0161290322581,224,132,0.781714,0.960522,1.019048,6.696429,0.6605,0.8066
lyrics01690,Gemini,0.6667,1.55,0.8889,1.46875,2.36666666667,0.0,229,116,0.763667,0.957112,1.089888,7.423581,0.6628,0.8032
lyrics01691,Gemini,0.6364,1.234,0.6364,1.29230769231,2.41379310345,0.0,229,129,0.777667,0.962034,1.019608,8.296943,0.7077,0.7942
lyrics01692,Gemini,1.0,2.1111,0.5714,1.68292682927,2.78571428571,0.0243902439024,145,81,0.713958,0.958592,1.033333,13.793103,0.7747,0.8211
lyrics01693,Gemini,0.7,2.0769,0.6,1.88888888889,2.77777777778,0.0185185185185,203,106,0.758442,0.964736,1.064706,10.837438,0.7423,0.8243
lyrics01694,Gemini,0.7273,2.4348,0.6364,1.57692307692,2.6875,0.0192307692308,183,97,0.711642,0.943832,1.074675,8.196721,0.7021,0.8053
lyrics01695,Gemini,0.7407,1.6076,0.4074,1.54838709677,2.38095238095,0.112903225806,479,207,0.77693,0.972521,1.023952,12.526096,0.7971,0.8097
lyrics01696,Gemini,1.0,1.7,0.625,1.77358490566,2.73684210526,0.0377358490566,193,124,0.842083,0.973669,1.020408,6.735751,0.8645,0.8405
lyrics01697,Gemini,1.0,1.96,0.75,1.72,2.42857142857,0.04,183,100,0.800746,0.965369,1.053333,6.557377,0.692,0.8039
lyrics01698,Gemini,0.9091,2.1,0.4545,1.55357142857,2.30434782609,0.0357142857143,193,112,0.745833,0.951531,1.047059,8.290155,0.7123,0.8271
lyrics01699,Gemini,0.5833,2.7,0.4167,1.60317460317,2.17391304348,0.015873015873,231,116,0.725495,0.941357,1.086022,5.194805,0.6484,0.7923
lyrics01700,Gemini,0.9091,2.5357,0.5455,1.59322033898,2.36,0.0169491525424,234,127,0.771892,0.965859,1.019417,9.82906,0.5883,0.8016
lyrics01701,Gemini,0.7037,1.9048,0.4815,1.46280991736,2.09803921569,0.0247933884298,392,195,0.731137,0.939823,1.070346,6.377551,0.7438,0.8282
lyrics01702,Gemini,0.8,2.6452,0.7,1.77333333333,2.11538461538,0.0133333333333,256,146,0.742415,0.940899,1.064516,4.296875,0.6705,0.8124
lyrics01703,Gemini,0.7778,1.381,0.8889,1.515625,2.65384615385,0.0,234,122,0.760324,0.955935,1.021053,8.119658,0.6911,0.7861
lyrics01704,Gemini,0.6667,2.2941,0.6667,1.71052631579,2.14285714286,0.0,144,79,0.715789,0.954286,1.066667,9.722222,0.7332,0.8293
lyrics01705,Gemini,0.9412,2.0465,0.5294,1.55319148936,2.36363636364,0.0106382978723,306,166,0.741556,0.945195,1.014815,5.882353,0.7904,0.8232
lyrics01706,Gemini,0.7,1.7714,0.5,1.38709677419,2.68181818182,0.0483870967742,207,104,0.738228,0.944976,1.074074,8.21256,0.7585,0.8166
lyrics01707,Gemini,0.875,2.0455,0.75,1.55102040816,2.35,0.0612244897959,157,110,0.836296,0.974853,1.072289,7.643312,0.772,0.8373
lyrics01708,Gemini,0.7,1.5385,0.6,1.49230769231,2.48275862069,0.0153846153846,226,128,0.762373,0.955273,1.04,6.19469,0.684,0.815
lyrics01709,Gemini,0.8333,1.2264,0.6667,1.61842105263,2.3023255814,0.0131578947368,284,152,0.785362,0.967477,1.01626,9.859155,0.7717,0.8343
lyrics01710,Gemini,0.875,1.4054,0.875,1.35820895522,2.3125,0.0,214,121,0.75297,0.961873,1.0,11.214953,0.7612,0.8455
lyrics01711,Gemini,0.7692,1.8649,0.6154,1.51515151515,2.34482758621,0.0,221,120,0.717558,0.946043,1.02,8.597285,0.6363,0.7833
lyrics01712,Gemini,0.875,1.9655,0.5,1.85106382979,2.27272727273,0.0851063829787,192,98,0.762797,0.958758,1.0,10.9375,0.7312,0.82
lyrics01713,Gemini,0.8333,1.625,0.6667,1.60294117647,2.39473684211,0.0147058823529,262,152,0.822441,0.974482,1.033333,9.160305,0.6837,0.8106
lyrics01714,Gemini,0.8571,1.7917,0.7143,1.58823529412,2.47058823529,0.0,138,88,0.760225,0.948275,1.0,10.144928,0.6507,0.8132
lyrics01715,Gemini,0.75,1.6452,0.625,1.46666666667,2.5,0.0,173,106,0.741935,0.947947,1.0,7.514451,0.6387,0.8117
lyrics01716,Gemini,0.8333,2.2432,0.8333,1.58974358974,2.5,0.0512820512821,276,156,0.785463,0.961976,1.080508,7.971014,0.8172,0.8367
lyrics01717,Gemini,0.9412,1.3962,0.8235,1.53086419753,2.825,0.0,322,151,0.755824,0.96082,1.05,7.142857,0.7397,0.808
lyrics01718,Gemini,0.7059,2.4324,0.4118,1.61111111111,2.8275862069,0.0,315,185,0.781579,0.962961,1.026846,7.619048,0.7712,0.8328
lyrics01719,Gemini,0.8,1.8649,0.7333,1.43661971831,2.40625,0.0140845070423,253,143,0.75049,0.956334,1.054054,8.300395,0.67,0.8103
lyrics01720,Gemini,0.3846,1.6522,0.4615,1.42105263158,2.34285714286,0.0263157894737,278,156,0.805153,0.971556,1.055085,7.913669,0.8072,0.8132
lyrics01721,Gemini,1.0,1.8065,0.7143,1.47619047619,2.26086956522,0.031746031746,192,122,0.788951,0.962325,1.041237,5.729167,0.7879,0.8146
lyrics01722,Gemini,0.8333,3.2857,0.8333,1.7,2.68,0.125,274,144,0.748978,0.953652,1.073394,6.934307,0.7831,0.8356
lyrics01723,Gemini,0.4286,2.4483,0.5,1.59016393443,2.30769230769,0.0491803278689,225,126,0.794773,0.967706,1.020202,8.444444,0.7978,0.8292
lyrics01724,Gemini,0.9091,1.8889,0.4545,1.53571428571,2.38461538462,0.142857142857,197,102,0.762297,0.964254,1.046667,10.659898,0.8423,0.8478
lyrics01725,Gemini,1.0,1.3143,0.5833,1.69387755102,3.0,0.0,213,123,0.750732,0.956587,1.021277,9.389671,0.7699,0.8232
lyrics01726,Gemini,0.5,2.0882,0.7,1.54054054054,2.38461538462,0.027027027027,250,153,0.811045,0.971824,1.033613,10.0,0.7535,0.8516
lyrics01727,Gemini,0.875,2.0333,0.625,1.74576271186,2.24,0.0169491525424,201,128,0.789737,0.960197,1.019802,4.975124,0.7491,0.8322
lyrics01728,Gemini,0.8182,1.7179,0.5455,1.58823529412,2.34782608696,0.0147058823529,237,135,0.825638,0.971276,1.053459,7.172996,0.7149,0.8088
lyrics01729,Gemini,0.8889,1.92,0.5556,1.51851851852,2.38095238095,0.0,184,97,0.709185,0.945828,1.026316,9.23913,0.8028,0.829
lyrics01730,Gemini,1.0,1.5185,0.6,1.34615384615,2.25,0.0,174,91,0.71824,0.950747,1.0,8.045977,0.8222,0.8409
lyrics01731,Gemini,0.4545,2.027,0.4545,1.54285714286,2.7,0.0285714285714,274,165,0.766489,0.96217,1.026042,8.029197,0.8876,0.8246
lyrics01732,Gemini,0.5833,2.3939,0.8333,1.27160493827,2.63636363636,0.0,264,151,0.794977,0.966794,1.066116,7.575758,0.8221,0.8301
lyrics01733,Gemini,1.0,1.5806,0.75,1.36,2.45833333333,0.02,184,104,0.771556,0.967783,1.054054,9.782609,0.8651,0.851
lyrics01734,Gemini,0.9333,2.25,0.6667,1.60810810811,2.72413793103,0.0,270,131,0.766063,0.960799,1.058252,7.777778,0.6787,0.7847
lyrics01735,Gemini,0.5556,1.697,0.4444,1.80701754386,2.5652173913,0.0,212,119,0.831166,0.979487,1.06044,9.90566,0.6155,0.8119
lyrics01736,Gemini,0.9524,1.7895,0.5714,1.76086956522,2.6,0.0,363,163,0.77879,0.962359,1.071795,8.264463,0.6419,0.7835
lyrics01737,Gemini,0.8667,1.8333,0.6,1.44318181818,2.19512195122,0.0,305,163,0.791797,0.970447,1.040052,8.52459,0.6954,0.7917
lyrics01738,Gemini,0.75,1.76,0.375,1.48780487805,2.5,0.0,165,104,0.770345,0.964633,1.051948,8.484848,0.7388,0.8144
lyrics01739,Gemini,0.5625,2.1224,0.3125,1.30434782609,2.61111111111,0.0978260869565,318,193,0.821636,0.972936,1.026667,7.861635,0.8577,0.8475
lyrics01740,Gemini,0.6364,2.2963,0.5455,1.56140350877,2.95238095238,0.0175438596491,202,123,0.75817,0.957259,1.039474,8.910891,0.8508,0.8269
lyrics01741,Gemini,0.8182,1.575,0.4545,1.62686567164,2.22222222222,0.044776119403,230,137,0.773591,0.952177,1.036697,6.956522,0.8181,0.8191
lyrics01742,Gemini,1.0,1.35,0.5,1.38095238095,2.54545454545,0.015873015873,230,122,0.752597,0.958316,1.086022,8.695652,0.803,0.8511
lyrics01743,Gemini,0.6667,2.1818,0.5,1.65306122449,2.5,0.0,160,99,0.784144,0.958477,1.027778,8.125,0.7764,0.8249
lyrics01744,Gemini,0.8333,2.3,0.4167,1.50549450549,3.0303030303,0.021978021978,316,152,0.72412,0.941858,1.051724,5.696203,0.7695,0.8311
lyrics01745,Gemini,0.9091,1.8974,0.4545,1.72222222222,2.40740740741,0.0277777777778,270,146,0.78362,0.967963,1.031339,10.0,0.7457,0.8059
lyrics01746,Gemini,0.9,1.5484,0.4,1.64705882353,2.85,0.0,192,116,0.759161,0.963969,1.0,9.375,0.8488,0.8492
lyrics01747,Gemini,1.0,1.7568,0.6,1.57352941176,2.25,0.0,244,137,0.767897,0.959762,1.046729,8.196721,0.7852,0.8386
lyrics01748,Gemini,1.0,1.7812,0.7,1.61818181818,2.60869565217,0.0909090909091,199,117,0.767067,0.962754,1.043956,7.537688,0.6608,0.8169
lyrics01749,Gemini,0.8889,1.1739,0.5556,1.55357142857,2.72727272727,0.0178571428571,229,125,0.796,0.96982,1.020833,10.043668,0.7452,0.8297
lyrics01750,Gemini,0.6333,2.4881,0.3667,1.51704545455,2.47297297297,0.107954545455,591,291,0.822214,0.973766,1.055794,7.783418,0.8406,0.8623
lyrics01751,Gemini,0.5714,1.9444,0.3571,1.4776119403,2.30303030303,0.0298507462687,247,159,0.843333,0.971343,1.0,5.263158,0.7765,0.8554
lyrics01752,Gemini,0.6154,2.1,0.6154,1.50602409639,2.51724137931,0.0361445783133,269,148,0.739,0.94201,1.033613,5.204461,0.7669,0.8163
lyrics01753,Gemini,0.75,1.7917,0.625,1.31818181818,2.1,0.0227272727273,160,91,0.755135,0.966587,1.0,8.75,0.6456,0.8002
lyrics01754,Gemini,1.0,2.2353,0.8333,1.18421052632,2.58333333333,0.0,122,72,0.693973,0.929906,1.018868,8.196721,0.7712,0.8329
lyrics01755,Gemini,0.8333,2.3704,0.75,1.39393939394,3.04545454545,0.0,220,112,0.717895,0.949244,1.088889,8.181818,0.6602,0.8175
lyrics01756,Gemini,0.5625,2.3684,0.3125,1.5,2.37931034483,0.0,273,140,0.725089,0.945075,1.048673,8.424908,0.6716,0.8069
lyrics01757,Gemini,0.6667,2.1852,0.4444,1.60377358491,2.57894736842,0.0,185,96,0.715147,0.949483,1.053333,8.108108,0.6184,0.8026
lyrics01758,Gemini,0.7778,1.9062,0.6667,1.515625,2.6,0.015625,229,124,0.785889,0.96916,1.041667,10.480349,0.6173,0.8118
lyrics01759,Gemini,0.7778,3.4583,0.8889,1.51851851852,2.65,0.0,249,127,0.7515,0.93964,1.104545,4.016064,0.5977,0.7883
lyrics01760,Gemini,1.0,2.6667,0.7,1.56818181818,2.6,0.0,158,88,0.679266,0.935682,1.058824,6.962025,0.6001,0.7912
lyrics01761,Gemini,0.7,1.7143,0.4,1.3606557377,2.54166666667,0.0,204,125,0.768774,0.962231,1.021053,8.333333,0.7186,0.8211
lyrics01762,Gemini,1.0,1.7727,0.6667,1.7619047619,2.38888888889,0.0,162,108,0.804602,0.964199,1.023529,6.17284,0.7187,0.8251
lyrics01763,Gemini,0.8667,1.8936,0.6,1.42528735632,2.69565217391,0.0,335,153,0.801469,0.969721,1.04918,8.955224,0.7282,0.7957
lyrics01764,Gemini,0.8889,1.5,0.8889,1.5625,2.48148148148,0.0,222,119,0.742197,0.949316,1.041667,7.207207,0.586,0.7914
